dte,Gage02161000,Flow02161000,Gage02169500,Flow02169500,Gage02168504,Flow02168504
05DEC17:13:00:00,3.48,1310,2.99,2370,3.92,999
05DEC17:13:15:00,3.49,1330,2.99,2370,3.92,999
05DEC17:13:30:00,3.48,1310,2.99,2370,3.92,999
05DEC17:13:45:00,3.48,1310,2.99,2370,3.92,999
05DEC17:14:00:00,3.48,1310,2.99,2370,3.92,999
05DEC17:14:15:00,3.48,1310,2.99,2370,3.92,999
05DEC17:14:30:00,3.48,1310,2.99,2370,3.91,993
05DEC17:14:45:00,3.49,1330,2.99,2370,3.92,999
05DEC17:15:00:00,3.49,1330,2.99,2370,3.91,993
05DEC17:15:15:00,3.48,1310,2.99,2370,3.91,993
05DEC17:15:30:00,3.48,1310,2.99,2370,3.91,993
05DEC17:15:45:00,3.48,1310,2.99,2370,3.91,993
05DEC17:16:00:00,3.48,1310,2.99,2370,3.91,993
05DEC17:16:15:00,3.48,1310,2.98,2360,3.91,993
05DEC17:16:30:00,3.48,1310,2.98,2360,3.91,993
05DEC17:16:45:00,3.48,1310,2.98,2360,3.92,999
05DEC17:17:00:00,3.48,1310,2.98,2360,3.91,993
05DEC17:17:15:00,3.48,1310,2.98,2360,3.91,993
05DEC17:17:30:00,3.48,1310,2.98,2360,3.91,993
05DEC17:17:45:00,3.49,1330,2.98,2360,3.91,993
05DEC17:18:00:00,3.48,1310,2.98,2360,3.91,993
05DEC17:18:15:00,3.49,1330,2.98,2360,3.91,993
05DEC17:18:30:00,3.48,1310,2.98,2360,3.91,993
05DEC17:18:45:00,3.49,1330,2.98,2360,3.91,993
05DEC17:19:00:00,3.54,1400,2.98,2360,3.91,993
05DEC17:19:15:00,3.63,1540,2.98,2360,3.91,993
05DEC17:19:30:00,3.68,1610,2.98,2360,3.9,986
05DEC17:19:45:00,3.71,1660,2.98,2360,3.9,986
05DEC17:20:00:00,3.74,1710,2.98,2360,3.9,986
05DEC17:20:15:00,3.76,1740,2.98,2360,3.9,986
05DEC17:20:30:00,3.77,1760,2.98,2360,3.9,986
05DEC17:20:45:00,3.79,1790,2.98,2360,3.9,986
05DEC17:21:00:00,3.8,1810,2.98,2360,3.9,986
05DEC17:21:15:00,3.81,1820,2.98,2360,3.9,986
05DEC17:21:30:00,3.82,1840,2.97,2340,3.9,986
05DEC17:21:45:00,3.8,1810,2.97,2340,3.9,986
05DEC17:22:00:00,3.82,1840,2.97,2340,3.9,986
05DEC17:22:15:00,3.82,1840,2.97,2340,3.9,986
05DEC17:22:30:00,3.82,1840,2.97,2340,3.9,986
05DEC17:22:45:00,3.83,1850,2.97,2340,3.9,986
05DEC17:23:00:00,3.83,1850,2.97,2340,3.89,980
05DEC17:23:15:00,3.82,1840,2.97,2340,3.9,986
05DEC17:23:30:00,3.83,1850,2.97,2340,3.9,986
05DEC17:23:45:00,3.82,1840,2.97,2340,3.9,986
06DEC17:00:00:00,3.83,1850,2.97,2340,3.9,986
06DEC17:00:15:00,3.83,1850,2.97,2340,3.9,986
06DEC17:00:30:00,3.83,1850,2.97,2340,3.9,986
06DEC17:00:45:00,3.84,1870,2.97,2340,3.9,986
06DEC17:01:00:00,3.83,1850,2.97,2340,3.9,986
06DEC17:01:15:00,3.85,1890,2.97,2340,3.9,986
06DEC17:01:30:00,3.87,1920,2.97,2340,3.9,986
06DEC17:01:45:00,3.92,2010,2.97,2340,3.9,986
06DEC17:02:00:00,3.98,2110,2.97,2340,3.89,980
06DEC17:02:15:00,4.01,2160,2.97,2340,3.89,980
06DEC17:02:30:00,4.04,2210,2.97,2340,3.89,980
06DEC17:02:45:00,4.06,2250,2.97,2340,3.89,980
06DEC17:03:00:00,4.08,2280,2.97,2340,3.89,980
06DEC17:03:15:00,4.08,2280,2.97,2340,3.89,980
06DEC17:03:30:00,4.09,2300,2.97,2340,3.89,980
06DEC17:03:45:00,4.09,2300,2.97,2340,3.89,980
06DEC17:04:00:00,4.1,2320,2.97,2340,3.89,980
06DEC17:04:15:00,4.1,2320,2.97,2340,3.89,980
06DEC17:04:30:00,4.1,2320,2.97,2340,3.89,980
06DEC17:04:45:00,4.1,2320,2.97,2340,3.89,980
06DEC17:05:00:00,4.1,2320,2.98,2360,3.89,980
06DEC17:05:15:00,4.1,2320,2.98,2360,3.89,980
06DEC17:05:30:00,4.1,2320,2.98,2360,3.89,980
06DEC17:05:45:00,4.1,2320,2.99,2370,3.89,980
06DEC17:06:00:00,4.1,2320,2.99,2370,3.89,980
06DEC17:06:15:00,4.1,2320,3,2390,3.89,980
06DEC17:06:30:00,4.1,2320,3.01,2410,3.89,980
06DEC17:06:45:00,4.1,2320,3.02,2430,3.89,980
06DEC17:07:00:00,4.1,2320,3.03,2450,3.89,980
06DEC17:07:15:00,4.1,2320,3.04,2460,3.89,980
06DEC17:07:30:00,4.1,2320,3.05,2480,3.89,980
06DEC17:07:45:00,4.1,2320,3.07,2520,3.89,980
06DEC17:08:00:00,4.1,2320,3.09,2560,3.89,980
06DEC17:08:15:00,4.1,2320,3.1,2570,3.89,980
06DEC17:08:30:00,4.1,2320,3.12,2610,3.89,980
06DEC17:08:45:00,4.1,2320,3.13,2630,3.89,980
06DEC17:09:00:00,4.1,2320,3.15,2670,3.89,980
06DEC17:09:15:00,4.1,2320,3.16,2690,3.89,980
06DEC17:09:30:00,4.1,2320,3.18,2720,3.89,980
06DEC17:09:45:00,4.1,2320,3.19,2740,6.05,3580
06DEC17:10:00:00,4.1,2320,3.21,2780,5.89,3340
06DEC17:10:15:00,4.1,2320,3.22,2800,5.25,2470
06DEC17:10:30:00,4.1,2320,3.23,2820,4.8,1870
06DEC17:10:45:00,4.1,2320,3.24,2840,4.5,1530
06DEC17:11:00:00,4.1,2320,3.26,2880,4.3,1320
06DEC17:11:15:00,4.1,2320,3.27,2900,4.17,1200
06DEC17:11:30:00,4.1,2320,3.3,2960,4.07,1110
06DEC17:11:45:00,4.1,2320,3.33,3020,4.01,1060
06DEC17:12:00:00,4.1,2320,3.35,3060,3.97,1030
06DEC17:12:15:00,4.1,2320,3.37,3100,3.94,1010
06DEC17:12:30:00,4.1,2320,3.39,3150,3.91,993
06DEC17:12:45:00,4.1,2320,3.43,3230,3.9,986
06DEC17:13:00:00,4.1,2320,3.49,3360,3.89,980
06DEC17:13:15:00,4.1,2320,3.57,3540,3.89,980
06DEC17:13:30:00,4.1,2320,3.64,3700,3.88,973
06DEC17:13:45:00,4.1,2320,3.69,3810,3.88,973
06DEC17:14:00:00,4.1,2320,3.71,3860,3.88,973
06DEC17:14:15:00,4.1,2320,3.73,3910,3.88,973
06DEC17:14:30:00,4.1,2320,3.73,3910,3.87,967
06DEC17:14:45:00,4.1,2320,3.72,3880,3.87,967
06DEC17:15:00:00,4.11,2330,3.71,3860,3.87,967
06DEC17:15:15:00,4.11,2330,3.7,3840,3.87,967
06DEC17:15:30:00,4.11,2330,3.69,3810,3.87,967
06DEC17:15:45:00,4.11,2330,3.67,3770,3.87,967
06DEC17:16:00:00,4.11,2330,3.66,3740,3.87,967
06DEC17:16:15:00,4.11,2330,3.64,3700,3.87,967
06DEC17:16:30:00,4.11,2330,3.63,3670,3.87,967
06DEC17:16:45:00,4.12,2350,3.62,3650,3.87,967
06DEC17:17:00:00,4.12,2350,3.6,3610,3.87,967
06DEC17:17:15:00,4.13,2360,3.59,3580,3.87,967
06DEC17:17:30:00,4.12,2350,3.59,3580,3.87,967
06DEC17:17:45:00,4.14,2380,3.58,3560,3.87,967
06DEC17:18:00:00,4.15,2400,3.57,3540,3.87,967
06DEC17:18:15:00,4.15,2400,3.57,3540,3.87,967
06DEC17:18:30:00,4.14,2380,3.57,3540,3.87,967
06DEC17:18:45:00,4.13,2360,3.56,3520,3.87,967
06DEC17:19:00:00,4.14,2380,3.55,3490,3.87,967
06DEC17:19:15:00,4.12,2350,3.54,3470,3.87,967
06DEC17:19:30:00,4.13,2360,3.54,3470,3.87,967
06DEC17:19:45:00,4.12,2350,3.54,3470,3.87,967
06DEC17:20:00:00,4.13,2360,3.54,3470,3.87,967
06DEC17:20:15:00,4.12,2350,3.53,3450,3.87,967
06DEC17:20:30:00,4.12,2350,3.53,3450,3.87,967
06DEC17:20:45:00,4.12,2350,3.53,3450,3.87,967
06DEC17:21:00:00,4.12,2350,3.53,3450,3.87,967
06DEC17:21:15:00,4.12,2350,3.53,3450,3.87,967
06DEC17:21:30:00,4.12,2350,3.53,3450,3.87,967
06DEC17:21:45:00,4.12,2350,3.53,3450,3.87,967
06DEC17:22:00:00,4.12,2350,3.53,3450,3.88,973
06DEC17:22:15:00,4.12,2350,3.53,3450,3.88,973
06DEC17:22:30:00,4.12,2350,3.53,3450,3.88,973
06DEC17:22:45:00,4.12,2350,3.53,3450,3.88,973
06DEC17:23:00:00,4.12,2350,3.53,3450,3.88,973
06DEC17:23:15:00,4.12,2350,3.54,3470,3.88,973
06DEC17:23:30:00,4.12,2350,3.54,3470,3.88,973
06DEC17:23:45:00,4.11,2330,3.54,3470,3.89,980
07DEC17:00:00:00,4.11,2330,3.54,3470,3.89,980
07DEC17:00:15:00,4.11,2330,3.55,3490,3.89,980
07DEC17:00:30:00,4.12,2350,3.56,3520,3.89,980
07DEC17:00:45:00,4.12,2350,3.56,3520,3.9,986
07DEC17:01:00:00,4.12,2350,3.57,3540,3.9,986
07DEC17:01:15:00,4.12,2350,3.57,3540,3.9,986
07DEC17:01:30:00,4.12,2350,3.57,3540,3.9,986
07DEC17:01:45:00,4.12,2350,3.56,3520,3.9,986
07DEC17:02:00:00,4.12,2350,3.57,3540,3.9,986
07DEC17:02:15:00,4.12,2350,3.57,3540,3.9,986
07DEC17:02:30:00,4.12,2350,3.57,3540,3.9,986
07DEC17:02:45:00,4.12,2350,3.57,3540,3.9,986
07DEC17:03:00:00,4.12,2350,3.56,3520,3.9,986
07DEC17:03:15:00,4.11,2330,3.56,3520,3.9,986
07DEC17:03:30:00,4.12,2350,3.56,3520,3.91,993
07DEC17:03:45:00,4.11,2330,3.57,3540,3.91,993
07DEC17:04:00:00,4.12,2350,3.56,3520,3.91,993
07DEC17:04:15:00,4.11,2330,3.56,3520,3.91,993
07DEC17:04:30:00,4.1,2320,3.56,3520,3.91,993
07DEC17:04:45:00,4.1,2320,3.56,3520,3.91,993
07DEC17:05:00:00,4.11,2330,3.56,3520,3.91,993
07DEC17:05:15:00,4.1,2320,3.56,3520,3.91,993
07DEC17:05:30:00,4.1,2320,3.56,3520,3.91,993
07DEC17:05:45:00,4.11,2330,3.56,3520,3.91,993
07DEC17:06:00:00,4.1,2320,3.56,3520,3.91,993
07DEC17:06:15:00,4.1,2320,3.56,3520,3.91,993
07DEC17:06:30:00,4.1,2320,3.56,3520,3.91,993
07DEC17:06:45:00,4.09,2300,3.56,3520,3.91,993
07DEC17:07:00:00,4.09,2300,3.56,3520,3.91,993
07DEC17:07:15:00,4.1,2320,3.56,3520,3.92,999
07DEC17:07:30:00,4.1,2320,3.56,3520,3.91,993
07DEC17:07:45:00,4.1,2320,3.56,3520,3.91,993
07DEC17:08:00:00,4.1,2320,3.56,3520,3.92,999
07DEC17:08:15:00,4.09,2300,3.56,3520,3.92,999
07DEC17:08:30:00,4.1,2320,3.56,3520,3.92,999
07DEC17:08:45:00,4.09,2300,3.56,3520,3.92,999
07DEC17:09:00:00,4.08,2280,3.55,3490,3.92,999
07DEC17:09:15:00,4.09,2300,3.55,3490,3.92,999
07DEC17:09:30:00,4.09,2300,3.56,3520,3.92,999
07DEC17:09:45:00,4.09,2300,3.56,3520,3.92,999
07DEC17:10:00:00,4.09,2300,3.55,3490,3.92,999
07DEC17:10:15:00,4.08,2280,3.54,3470,3.92,999
07DEC17:10:30:00,4.08,2280,3.54,3470,3.92,999
07DEC17:10:45:00,4.08,2280,3.54,3470,3.92,999
07DEC17:11:00:00,4.02,2180,3.54,3470,3.92,999
07DEC17:11:15:00,3.94,2040,3.54,3470,3.93,1010
07DEC17:11:30:00,3.91,1990,3.54,3470,3.92,999
07DEC17:11:45:00,3.88,1940,3.54,3470,3.93,1010
07DEC17:12:00:00,3.91,1990,3.54,3470,3.92,999
07DEC17:12:15:00,3.96,2070,3.54,3470,3.92,999
07DEC17:12:30:00,3.98,2110,3.54,3470,3.92,999
07DEC17:12:45:00,4.01,2160,3.54,3470,3.92,999
07DEC17:13:00:00,4.04,2210,3.54,3470,3.92,999
07DEC17:13:15:00,4.04,2210,3.54,3470,3.92,999
07DEC17:13:30:00,4,2140,3.54,3470,3.92,999
07DEC17:13:45:00,4.01,2160,3.54,3470,3.92,999
07DEC17:14:00:00,4.03,2190,3.54,3470,3.92,999
07DEC17:14:15:00,4.05,2230,3.54,3470,3.93,1010
07DEC17:14:30:00,4.06,2250,3.54,3470,3.93,1010
07DEC17:14:45:00,4.07,2260,3.54,3470,3.92,999
07DEC17:15:00:00,4.08,2280,3.54,3470,3.92,999
07DEC17:15:15:00,4.08,2280,3.53,3450,3.92,999
07DEC17:15:30:00,4.08,2280,3.53,3450,3.92,999
07DEC17:15:45:00,4.09,2300,3.53,3450,3.92,999
07DEC17:16:00:00,4.08,2280,3.53,3450,3.92,999
07DEC17:16:15:00,4.08,2280,3.53,3450,3.92,999
07DEC17:16:30:00,4.09,2300,3.53,3450,3.92,999
07DEC17:16:45:00,4.09,2300,3.53,3450,3.93,1010
07DEC17:17:00:00,4.09,2300,3.53,3450,3.93,1010
07DEC17:17:15:00,4.09,2300,3.53,3450,3.93,1010
07DEC17:17:30:00,4.1,2320,3.53,3450,3.93,1010
07DEC17:17:45:00,4.1,2320,3.53,3450,3.92,999
07DEC17:18:00:00,4.1,2320,3.53,3450,3.92,999
07DEC17:18:15:00,4.09,2300,3.53,3450,3.92,999
07DEC17:18:30:00,4.09,2300,3.53,3450,3.93,1010
07DEC17:18:45:00,4.09,2300,3.52,3430,3.93,1010
07DEC17:19:00:00,4.09,2300,3.52,3430,3.93,1010
07DEC17:19:15:00,4.09,2300,3.52,3430,3.93,1010
07DEC17:19:30:00,4.09,2300,3.52,3430,3.93,1010
07DEC17:19:45:00,4.09,2300,3.51,3400,3.93,1010
07DEC17:20:00:00,4.08,2280,3.51,3400,3.93,1010
07DEC17:20:15:00,4.09,2300,3.51,3400,3.93,1010
07DEC17:20:30:00,4.09,2300,3.51,3400,3.93,1010
07DEC17:20:45:00,4.08,2280,3.51,3400,3.93,1010
07DEC17:21:00:00,4.09,2300,3.51,3400,3.93,1010
07DEC17:21:15:00,4.1,2320,3.51,3400,3.93,1010
07DEC17:21:30:00,4.09,2300,3.51,3400,3.93,1010
07DEC17:21:45:00,4.09,2300,3.5,3380,3.93,1010
07DEC17:22:00:00,4.09,2300,3.5,3380,3.93,1010
07DEC17:22:15:00,4.09,2300,3.5,3380,3.93,1010
07DEC17:22:30:00,4.09,2300,3.5,3380,3.93,1010
07DEC17:22:45:00,4.08,2280,3.51,3400,3.93,1010
07DEC17:23:00:00,4.09,2300,3.51,3400,3.93,1010
07DEC17:23:15:00,4.09,2300,3.51,3400,3.93,1010
07DEC17:23:30:00,4.09,2300,3.51,3400,3.93,1010
07DEC17:23:45:00,4.09,2300,3.51,3400,3.93,1010
08DEC17:00:00:00,4.1,2320,3.51,3400,3.93,1010
08DEC17:00:15:00,4.09,2300,3.52,3430,3.93,1010
08DEC17:00:30:00,4.1,2320,3.52,3430,3.93,1010
08DEC17:00:45:00,4.1,2320,3.52,3430,3.93,1010
08DEC17:01:00:00,4.1,2320,3.53,3450,3.93,1010
08DEC17:01:15:00,4.09,2300,3.53,3450,3.93,1010
08DEC17:01:30:00,4.1,2320,3.54,3470,3.93,1010
08DEC17:01:45:00,4.1,2320,3.54,3470,3.93,1010
08DEC17:02:00:00,4.1,2320,3.55,3490,3.93,1010
08DEC17:02:15:00,4.1,2320,3.55,3490,3.93,1010
08DEC17:02:30:00,4.1,2320,3.55,3490,3.93,1010
08DEC17:02:45:00,4.1,2320,3.56,3520,3.93,1010
08DEC17:03:00:00,4.1,2320,3.56,3520,3.93,1010
08DEC17:03:15:00,4.1,2320,3.56,3520,3.93,1010
08DEC17:03:30:00,4.1,2320,3.56,3520,3.93,1010
08DEC17:03:45:00,4.09,2300,3.57,3540,3.93,1010
08DEC17:04:00:00,4.08,2280,3.57,3540,3.93,1010
08DEC17:04:15:00,4.09,2300,3.58,3560,3.93,1010
08DEC17:04:30:00,4.1,2320,3.59,3580,3.93,1010
08DEC17:04:45:00,4.08,2280,3.59,3580,3.93,1010
08DEC17:05:00:00,4.09,2300,3.59,3580,3.93,1010
08DEC17:05:15:00,4.08,2280,3.59,3580,3.93,1010
08DEC17:05:30:00,4.08,2280,3.59,3580,3.93,1010
08DEC17:05:45:00,4.09,2300,3.6,3610,3.93,1010
08DEC17:06:00:00,4.08,2280,3.6,3610,3.93,1010
08DEC17:06:15:00,4.08,2280,3.6,3610,3.93,1010
08DEC17:06:30:00,4.08,2280,3.6,3610,3.93,1010
08DEC17:06:45:00,4.09,2300,3.6,3610,3.93,1010
08DEC17:07:00:00,4.09,2300,3.6,3610,3.93,1010
08DEC17:07:15:00,4.09,2300,3.6,3610,3.93,1010
08DEC17:07:30:00,4.09,2300,3.6,3610,3.93,1010
08DEC17:07:45:00,4.08,2280,3.6,3610,3.93,1010
08DEC17:08:00:00,4.1,2320,3.6,3610,3.93,1010
08DEC17:08:15:00,4.16,2410,3.6,3610,3.93,1010
08DEC17:08:30:00,4.21,2500,3.6,3610,3.93,1010
08DEC17:08:45:00,4.27,2600,3.6,3610,3.93,1010
08DEC17:09:00:00,4.3,2650,3.6,3610,3.93,1010
08DEC17:09:15:00,4.32,2690,3.6,3610,3.93,1010
08DEC17:09:30:00,4.34,2720,3.6,3610,3.93,1010
08DEC17:09:45:00,4.36,2760,3.6,3610,3.93,1010
08DEC17:10:00:00,4.38,2800,3.61,3630,3.94,1010
08DEC17:10:15:00,4.43,2890,3.62,3650,3.94,1010
08DEC17:10:30:00,4.5,3020,3.62,3650,3.95,1020
08DEC17:10:45:00,4.55,3090,3.63,3670,3.95,1020
08DEC17:11:00:00,4.58,3140,3.63,3670,3.95,1020
08DEC17:11:15:00,4.61,3190,3.63,3670,3.95,1020
08DEC17:11:30:00,4.63,3220,3.63,3670,3.95,1020
08DEC17:11:45:00,4.65,3250,3.64,3700,3.95,1020
08DEC17:12:00:00,4.66,3270,3.64,3700,3.95,1020
08DEC17:12:15:00,4.66,3270,3.65,3720,3.95,1020
08DEC17:12:30:00,4.65,3250,3.66,3740,3.95,1020
08DEC17:12:45:00,4.6,3170,3.68,3790,3.95,1020
08DEC17:13:00:00,4.57,3130,3.7,3840,3.95,1020
08DEC17:13:15:00,4.6,3170,3.7,3840,3.95,1020
08DEC17:13:30:00,4.62,3200,3.71,3860,3.95,1020
08DEC17:13:45:00,4.64,3240,3.71,3860,3.95,1020
08DEC17:14:00:00,4.66,3270,3.72,3880,3.96,1030
08DEC17:14:15:00,4.67,3290,3.74,3930,3.96,1030
08DEC17:14:30:00,4.67,3290,3.77,4000,3.96,1030
08DEC17:14:45:00,4.68,3300,3.77,4000,3.96,1030
08DEC17:15:00:00,4.68,3300,3.78,4030,3.96,1030
08DEC17:15:15:00,4.69,3320,3.79,4050,3.96,1030
08DEC17:15:30:00,4.69,3320,3.81,4100,3.96,1030
08DEC17:15:45:00,4.7,3330,3.84,4170,3.97,1030
08DEC17:16:00:00,4.7,3330,3.86,4220,3.97,1030
08DEC17:16:15:00,4.71,3350,3.87,4250,3.97,1030
08DEC17:16:30:00,4.71,3350,3.88,4270,3.97,1030
08DEC17:16:45:00,4.71,3350,3.9,4320,3.97,1030
08DEC17:17:00:00,4.71,3350,3.91,4350,3.97,1030
08DEC17:17:15:00,4.71,3350,3.94,4420,3.96,1030
08DEC17:17:30:00,4.71,3350,3.96,4470,3.97,1030
08DEC17:17:45:00,4.71,3350,3.99,4550,3.97,1030
08DEC17:18:00:00,4.72,3370,4.02,4630,3.97,1030
08DEC17:18:15:00,4.72,3370,4.05,4700,3.97,1030
08DEC17:18:30:00,4.72,3370,4.09,4810,3.96,1030
08DEC17:18:45:00,4.71,3350,4.12,4890,3.96,1030
08DEC17:19:00:00,4.72,3370,4.15,4970,3.96,1030
08DEC17:19:15:00,4.72,3370,4.18,5050,3.96,1030
08DEC17:19:30:00,4.72,3370,4.21,5130,3.96,1030
08DEC17:19:45:00,4.73,3380,4.25,5230,3.96,1030
08DEC17:20:00:00,4.73,3380,4.28,5320,3.96,1030
08DEC17:20:15:00,4.74,3400,4.29,5340,3.96,1030
08DEC17:20:30:00,4.74,3400,4.3,5370,3.96,1030
08DEC17:20:45:00,4.74,3400,4.31,5400,3.96,1030
08DEC17:21:00:00,4.74,3400,4.33,5460,3.95,1020
08DEC17:21:15:00,4.74,3400,4.33,5460,3.96,1030
08DEC17:21:30:00,4.74,3400,4.33,5460,3.96,1030
08DEC17:21:45:00,4.74,3400,4.34,5480,3.95,1020
08DEC17:22:00:00,4.74,3400,4.35,5510,3.96,1030
08DEC17:22:15:00,4.74,3400,4.38,5600,3.96,1030
08DEC17:22:30:00,4.74,3400,4.39,5620,3.96,1030
08DEC17:22:45:00,4.74,3400,4.39,5620,3.95,1020
08DEC17:23:00:00,4.74,3400,4.4,5650,3.95,1020
08DEC17:23:15:00,4.73,3380,4.4,5650,3.96,1030
08DEC17:23:30:00,4.73,3380,4.41,5680,3.95,1020
08DEC17:23:45:00,4.73,3380,4.42,5710,3.96,1030
09DEC17:00:00:00,4.73,3380,4.42,5710,3.96,1030
09DEC17:00:15:00,4.72,3370,4.42,5710,3.96,1030
09DEC17:00:30:00,4.72,3370,4.41,5680,3.95,1020
09DEC17:00:45:00,4.72,3370,4.41,5680,3.95,1020
09DEC17:01:00:00,4.72,3370,4.41,5680,3.95,1020
09DEC17:01:15:00,4.72,3370,4.41,5680,3.95,1020
09DEC17:01:30:00,4.73,3380,4.41,5680,3.95,1020
09DEC17:01:45:00,4.73,3380,4.41,5680,3.95,1020
09DEC17:02:00:00,4.72,3370,4.41,5680,3.95,1020
09DEC17:02:15:00,4.73,3380,4.41,5680,3.95,1020
09DEC17:02:30:00,4.72,3370,4.41,5680,3.95,1020
09DEC17:02:45:00,4.72,3370,4.4,5650,3.95,1020
09DEC17:03:00:00,4.72,3370,4.4,5650,3.95,1020
09DEC17:03:15:00,4.72,3370,4.39,5620,3.95,1020
09DEC17:03:30:00,4.72,3370,4.39,5620,3.95,1020
09DEC17:03:45:00,4.72,3370,4.38,5600,3.95,1020
09DEC17:04:00:00,4.72,3370,4.37,5570,3.95,1020
09DEC17:04:15:00,4.72,3370,4.37,5570,3.95,1020
09DEC17:04:30:00,4.72,3370,4.37,5570,3.95,1020
09DEC17:04:45:00,4.72,3370,4.36,5540,3.95,1020
09DEC17:05:00:00,4.72,3370,4.36,5540,3.95,1020
09DEC17:05:15:00,4.72,3370,4.35,5510,3.95,1020
09DEC17:05:30:00,4.72,3370,4.35,5510,3.95,1020
09DEC17:05:45:00,4.71,3350,4.34,5480,3.95,1020
09DEC17:06:00:00,4.72,3370,4.33,5460,3.95,1020
09DEC17:06:15:00,4.72,3370,4.33,5460,3.95,1020
09DEC17:06:30:00,4.71,3350,4.32,5430,3.95,1020
09DEC17:06:45:00,4.72,3370,4.32,5430,3.95,1020
09DEC17:07:00:00,4.71,3350,4.31,5400,3.95,1020
09DEC17:07:15:00,4.71,3350,4.31,5400,3.95,1020
09DEC17:07:30:00,4.72,3370,4.3,5370,3.95,1020
09DEC17:07:45:00,4.71,3350,4.3,5370,3.95,1020
09DEC17:08:00:00,4.72,3370,4.29,5340,3.95,1020
09DEC17:08:15:00,4.72,3370,4.29,5340,3.95,1020
09DEC17:08:30:00,4.72,3370,4.28,5320,3.95,1020
09DEC17:08:45:00,4.72,3370,4.28,5320,3.95,1020
09DEC17:09:00:00,4.73,3380,4.27,5290,3.95,1020
09DEC17:09:15:00,4.73,3380,4.27,5290,3.95,1020
09DEC17:09:30:00,4.73,3380,4.26,5260,3.96,1030
09DEC17:09:45:00,4.72,3370,4.26,5260,3.96,1030
09DEC17:10:00:00,4.73,3380,4.26,5260,3.96,1030
09DEC17:10:15:00,4.72,3370,4.26,5260,3.96,1030
09DEC17:10:30:00,4.73,3380,4.25,5230,3.96,1030
09DEC17:10:45:00,4.73,3380,4.25,5230,3.96,1030
09DEC17:11:00:00,4.73,3380,4.25,5230,3.96,1030
09DEC17:11:15:00,4.73,3380,4.25,5230,3.97,1030
09DEC17:11:30:00,4.73,3380,4.25,5230,3.97,1030
09DEC17:11:45:00,4.73,3380,4.24,5210,3.97,1030
09DEC17:12:00:00,4.73,3380,4.24,5210,3.97,1030
09DEC17:12:15:00,4.73,3380,4.24,5210,3.97,1030
09DEC17:12:30:00,4.73,3380,4.23,5180,3.97,1030
09DEC17:12:45:00,4.72,3370,4.22,5150,3.97,1030
09DEC17:13:00:00,4.73,3380,4.22,5150,3.97,1030
09DEC17:13:15:00,4.73,3380,4.22,5150,3.97,1030
09DEC17:13:30:00,4.74,3400,4.22,5150,3.97,1030
09DEC17:13:45:00,4.73,3380,4.21,5130,3.97,1030
09DEC17:14:00:00,4.73,3380,4.21,5130,3.97,1030
09DEC17:14:15:00,4.72,3370,4.21,5130,3.97,1030
09DEC17:14:30:00,4.72,3370,4.21,5130,3.97,1030
09DEC17:14:45:00,4.73,3380,4.21,5130,3.97,1030
09DEC17:15:00:00,4.74,3400,4.21,5130,3.97,1030
09DEC17:15:15:00,4.73,3380,4.2,5100,3.97,1030
09DEC17:15:30:00,4.73,3380,4.2,5100,3.96,1030
09DEC17:15:45:00,4.73,3380,4.2,5100,3.96,1030
09DEC17:16:00:00,4.73,3380,4.2,5100,3.97,1030
09DEC17:16:15:00,4.73,3380,4.2,5100,3.96,1030
09DEC17:16:30:00,4.74,3400,4.19,5070,3.97,1030
09DEC17:16:45:00,4.73,3380,4.19,5070,3.97,1030
09DEC17:17:00:00,4.73,3380,4.19,5070,3.97,1030
09DEC17:17:15:00,4.74,3400,4.19,5070,3.97,1030
09DEC17:17:30:00,4.74,3400,4.19,5070,3.97,1030
09DEC17:17:45:00,4.74,3400,4.18,5050,3.97,1030
09DEC17:18:00:00,4.74,3400,4.18,5050,3.97,1030
09DEC17:18:15:00,4.74,3400,4.18,5050,3.97,1030
09DEC17:18:30:00,4.74,3400,4.18,5050,3.97,1030
09DEC17:18:45:00,4.73,3380,4.18,5050,3.97,1030
09DEC17:19:00:00,4.74,3400,4.18,5050,3.96,1030
09DEC17:19:15:00,4.74,3400,4.18,5050,3.96,1030
09DEC17:19:30:00,4.71,3350,4.18,5050,3.96,1030
09DEC17:19:45:00,4.66,3270,4.18,5050,3.98,1040
09DEC17:20:00:00,4.61,3190,4.18,5050,3.97,1030
09DEC17:20:15:00,4.57,3130,4.17,5020,3.96,1030
09DEC17:20:30:00,4.54,3080,4.17,5020,3.96,1030
09DEC17:20:45:00,4.52,3050,4.17,5020,3.98,1040
09DEC17:21:00:00,4.5,3020,4.17,5020,3.97,1030
09DEC17:21:15:00,4.49,3000,4.17,5020,3.97,1030
09DEC17:21:30:00,4.49,3000,4.17,5020,3.96,1030
09DEC17:21:45:00,4.48,2980,4.17,5020,3.95,1020
09DEC17:22:00:00,4.47,2960,4.17,5020,3.96,1030
09DEC17:22:15:00,4.48,2980,4.17,5020,3.96,1030
09DEC17:22:30:00,4.47,2960,4.16,4990,3.96,1030
09DEC17:22:45:00,4.46,2940,4.16,4990,3.97,1030
09DEC17:23:00:00,4.47,2960,4.16,4990,3.96,1030
09DEC17:23:15:00,4.46,2940,4.16,4990,3.96,1030
09DEC17:23:30:00,4.47,2960,4.16,4990,3.96,1030
09DEC17:23:45:00,4.47,2960,4.16,4990,3.96,1030
